#  cycles       ns        cdf
#test=LAT_DMA_RD trans_sz=64 win_sz=8192 cache=cold
     640      533 0.00000000
     640      533 0.00350142
     656      547 0.02133995
     672      560 0.02350974
     688      573 0.02354395
     704      587 0.02354616
     752      627 0.02354622
     784      653 0.02355337
     800      667 0.15139657
     816      680 0.84147787
     832      693 0.97680366
     848      707 0.98137254
     864      720 0.98423338
     880      733 0.98741555
     896      747 0.99020296
     912      760 0.99236506
     928      773 0.99395615
     944      787 0.99499393
     960      800 0.99616361
     976      813 0.99725598
     992      827 0.99825805
    1008      840 0.99913621
    1024      853 0.99950075
    1040      867 0.99953896
    1056      880 0.99956143
    1072      893 0.99982685
    1088      907 0.99999106
    1104      920 0.99999553
    1120      933 0.99999774
    1136      947 0.99999833
    1152      960 0.99999869
    1168      973 0.99999893
    1184      987 0.99999940
    1920     1600 0.99999946
    1936     1613 0.99999952
    1952     1627 0.99999958
    1968     1640 0.99999994
    2000     1667 1.00000000


#test=LAT_DMA_RD trans_sz=64 win_sz=8192 cache=hwarm
     784      653 0.00000000
     784      653 0.00143105
     800      667 0.38704681
     816      680 0.94637591
     832      693 0.97230238
     848      707 0.97617906
     864      720 0.97942454
     880      733 0.98312956
     896      747 0.98695040
     912      760 0.99096996
     928      773 0.99389750
     944      787 0.99601173
     960      800 0.99777901
     976      813 0.99869400
     992      827 0.99922979
    1008      840 0.99964797
    1024      853 0.99975681
    1040      867 0.99977934
    1056      880 0.99983531
    1072      893 0.99997824
    1088      907 0.99999577
    1104      920 0.99999768
    1120      933 0.99999875
    1136      947 0.99999905
    1152      960 0.99999911
    1168      973 0.99999940
    1184      987 0.99999952
    1920     1600 0.99999964
    1936     1613 0.99999970
    1952     1627 0.99999982
    1968     1640 0.99999994
    2080     1733 1.00000000


#test=LAT_DMA_RD trans_sz=64 win_sz=67108864 cache=cold
     640      533 0.00000000
     640      533 0.00344872
     656      547 0.01991922
     672      560 0.02195311
     688      573 0.02198458
     704      587 0.02198631
     752      627 0.02198637
     784      653 0.02199531
     800      667 0.14450383
     816      680 0.83469594
     832      693 0.97484654
     848      707 0.97942597
     864      720 0.98210943
     880      733 0.98484462
     896      747 0.98739743
     912      760 0.98985815
     928      773 0.99194044
     944      787 0.99341387
     960      800 0.99480551
     976      813 0.99611980
     992      827 0.99748385
    1008      840 0.99877506
    1024      853 0.99935079
    1040      867 0.99940342
    1056      880 0.99942839
    1072      893 0.99974960
    1088      907 0.99997556
    1104      920 0.99998391
    1120      933 0.99999171
    1136      947 0.99999690
    1152      960 0.99999768
    1168      973 0.99999827
    1184      987 0.99999899
    1200     1000 0.99999917
    1232     1027 0.99999928
    1248     1040 0.99999934
    1280     1067 0.99999940
    1296     1080 0.99999946
    1392     1160 0.99999952
    1920     1600 0.99999964
    1952     1627 0.99999970
    1968     1640 0.99999982
    2000     1667 0.99999988
    2032     1693 0.99999994
    2112     1760 1.00000000


#test=LAT_DMA_RD trans_sz=64 win_sz=67108864 cache=hwarm
     784      653 0.00000000
     784      653 0.00038439
     800      667 0.26563519
     816      680 0.91676146
     832      693 0.97511494
     848      707 0.97890204
     864      720 0.98161781
     880      733 0.98445183
     896      747 0.98715550
     912      760 0.99000579
     928      773 0.99241984
     944      787 0.99404001
     960      800 0.99542910
     976      813 0.99673456
     992      827 0.99796408
    1008      840 0.99910802
    1024      853 0.99943930
    1040      867 0.99946469
    1056      880 0.99951893
    1072      893 0.99987286
    1088      907 0.99997294
    1104      920 0.99997985
    1120      933 0.99999154
    1136      947 0.99999654
    1152      960 0.99999732
    1168      973 0.99999815
    1184      987 0.99999875
    1200     1000 0.99999887
    1216     1013 0.99999893
    1232     1027 0.99999905
    1248     1040 0.99999928
    1280     1067 0.99999934
    1360     1133 0.99999940
    2016     1680 0.99999952
    2048     1707 0.99999958
    2064     1720 0.99999976
    2080     1733 0.99999994
    2144     1787 1.00000000


#test=LAT_DMA_RD trans_sz=2048 win_sz=8192 cache=cold
    1488     1240 0.00000000
    1488     1240 0.04773271
    1504     1253 0.72676659
    1520     1267 0.90220022
    1536     1280 0.93453819
    1552     1293 0.94546062
    1568     1307 0.94886518
    1584     1320 0.95243263
    1600     1333 0.95644414
    1616     1347 0.96111554
    1632     1360 0.96641308
    1648     1373 0.97313124
    1664     1387 0.98270458
    1680     1400 0.99070036
    1696     1413 0.99390346
    1712     1427 0.99586338
    1728     1440 0.99752384
    1744     1453 0.99818081
    1760     1467 0.99854666
    1776     1480 0.99914193
    1792     1493 0.99920958
    1808     1507 0.99948925
    1824     1520 0.99991852
    1840     1533 0.99996138
    1856     1547 0.99998760
    1872     1560 0.99999386
    1888     1573 0.99999636
    1904     1587 0.99999815
    1920     1600 0.99999881
    1936     1613 0.99999911
    1952     1627 0.99999917
    2640     2200 0.99999923
    2720     2267 0.99999934
    2752     2293 0.99999946
    2768     2307 0.99999988
    2784     2320 0.99999994
    2880     2400 1.00000000


#test=LAT_DMA_RD trans_sz=2048 win_sz=8192 cache=hwarm
    1488     1240 0.00000000
    1488     1240 0.07518339
    1504     1253 0.70736909
    1520     1267 0.89686304
    1536     1280 0.93143684
    1552     1293 0.94323593
    1568     1307 0.94785136
    1584     1320 0.95280093
    1600     1333 0.95783406
    1616     1347 0.96273434
    1632     1360 0.96823502
    1648     1373 0.97518188
    1664     1387 0.98474282
    1680     1400 0.99144679
    1696     1413 0.99446797
    1712     1427 0.99645370
    1728     1440 0.99772274
    1744     1453 0.99826151
    1760     1467 0.99867934
    1776     1480 0.99918866
    1792     1493 0.99929237
    1808     1507 0.99965578
    1824     1520 0.99991757
    1840     1533 0.99997008
    1856     1547 0.99998873
    1872     1560 0.99999464
    1888     1573 0.99999702
    1904     1587 0.99999839
    1920     1600 0.99999899
    1936     1613 0.99999911
    1968     1640 0.99999917
    1984     1653 0.99999923
    2720     2267 0.99999928
    2752     2293 0.99999940
    2768     2307 0.99999964
    2784     2320 0.99999970
    2800     2333 0.99999976
    2816     2347 0.99999982
    2880     2400 0.99999988
    2896     2413 0.99999994
    2944     2453 1.00000000


#test=LAT_DMA_RD trans_sz=2048 win_sz=67108864 cache=cold
    1488     1240 0.00000000
    1488     1240 0.04261202
    1504     1253 0.68308204
    1520     1267 0.90091127
    1536     1280 0.93409258
    1552     1293 0.94602603
    1568     1307 0.94976979
    1584     1320 0.95386887
    1600     1333 0.95809084
    1616     1347 0.96242672
    1632     1360 0.96737736
    1648     1373 0.97362971
    1664     1387 0.98218244
    1680     1400 0.98946875
    1696     1413 0.99296516
    1712     1427 0.99535280
    1728     1440 0.99715686
    1744     1453 0.99794751
    1760     1467 0.99847037
    1776     1480 0.99903876
    1792     1493 0.99913394
    1808     1507 0.99944556
    1824     1520 0.99989766
    1840     1533 0.99995184
    1856     1547 0.99998415
    1872     1560 0.99999189
    1888     1573 0.99999493
    1904     1587 0.99999678
    1920     1600 0.99999756
    1936     1613 0.99999821
    1952     1627 0.99999839
    1968     1640 0.99999857
    1984     1653 0.99999869
    2000     1667 0.99999881
    2032     1693 0.99999899
    2128     1773 0.99999905
    2144     1787 0.99999911
    2704     2253 0.99999923
    2736     2280 0.99999934
    2768     2307 0.99999988
    2816     2347 0.99999994
    2864     2387 1.00000000


#test=LAT_DMA_RD trans_sz=2048 win_sz=67108864 cache=hwarm
    1488     1240 0.00000000
    1488     1240 0.05128688
    1504     1253 0.71247947
    1520     1267 0.90175295
    1536     1280 0.93462622
    1552     1293 0.94618088
    1568     1307 0.94986653
    1584     1320 0.95366162
    1600     1333 0.95763838
    1616     1347 0.96204793
    1632     1360 0.96708041
    1648     1373 0.97364044
    1664     1387 0.98257816
    1680     1400 0.98992300
    1696     1413 0.99329299
    1712     1427 0.99554318
    1728     1440 0.99724346
    1744     1453 0.99800360
    1760     1467 0.99849766
    1776     1480 0.99906397
    1792     1493 0.99915588
    1808     1507 0.99945629
    1824     1520 0.99988055
    1840     1533 0.99995047
    1856     1547 0.99998230
    1872     1560 0.99999094
    1888     1573 0.99999547
    1904     1587 0.99999726
    1920     1600 0.99999785
    1936     1613 0.99999833
    1968     1640 0.99999839
