cycles,ns,cdf
544,453.3333333333333,0
544,453.3333333333333,0.42652982473373413
560,466.6666666666667,0.9602643847465515
576,480.0,0.9696572422981262
592,493.3333333333333,0.9742851853370667
608,506.6666666666667,0.9760761260986328
624,520.0,0.9779112935066223
640,533.3333333333334,0.9795249700546265
656,546.6666666666666,0.9813279509544373
672,560.0,0.983430802822113
688,573.3333333333334,0.9853705763816833
704,586.6666666666666,0.9873844981193542
720,600.0,0.9892707467079163
736,613.3333333333334,0.991043746471405
752,626.6666666666666,0.9928319454193115
768,640.0,0.9943840503692627
784,653.3333333333334,0.9953931570053101
800,666.6666666666666,0.9960774183273315
816,680.0,0.9968271255493164
832,693.3333333333334,0.9976511001586914
848,706.6666666666666,0.9984614849090576
864,720.0,0.9993938207626343
880,733.3333333333334,0.9997640252113342
896,746.6666666666666,0.9997739195823669
912,760.0,0.9997757077217102
928,773.3333333333334,0.9999140501022339
944,786.6666666666666,0.9999957084655762
960,800.0,0.9999987483024597
976,813.3333333333334,0.9999989867210388
992,826.6666666666666,0.9999991059303284
1008,840.0,0.9999992251396179
1024,853.3333333333334,0.9999992847442627
1056,880.0,0.9999993443489075
1664,1386.6666666666667,0.999999463558197
1680,1400.0,0.9999998211860657
1808,1506.6666666666667,0.9999998807907104
1888,1573.3333333333333,0.9999999403953552
2080,1733.3333333333333,1.0
464,386.6666666666667,0
464,386.6666666666667,0.0028210878372192383
480,400.0,0.13455206155776978
496,413.3333333333333,0.9067034721374512
512,426.6666666666667,0.9878501892089844
528,440.0,0.9919289946556091
544,453.3333333333333,0.9954084753990173
560,466.6666666666667,0.9996722936630249
576,480.0,0.9997334480285645
592,493.3333333333333,0.9997649788856506
608,506.6666666666667,0.9997811317443848
624,520.0,0.9997932314872742
640,533.3333333333334,0.9998040795326233
656,546.6666666666666,0.9998184442520142
672,560.0,0.9998334646224976
688,573.3333333333334,0.9998494386672974
704,586.6666666666666,0.9998628497123718
720,600.0,0.9998748302459717
736,613.3333333333334,0.9998859763145447
752,626.6666666666666,0.9998990893363953
768,640.0,0.9999145269393921
784,653.3333333333334,0.9999268054962158
800,666.6666666666666,0.9999389052391052
816,680.0,0.9999521970748901
832,693.3333333333334,0.9999658465385437
848,706.6666666666666,0.9999798536300659
864,720.0,0.999992311000824
880,733.3333333333334,0.9999959468841553
896,746.6666666666666,0.9999960064888
928,773.3333333333334,0.9999980330467224
944,786.6666666666666,0.9999990463256836
1600,1333.3333333333333,0.9999991059303284
1616,1346.6666666666667,0.9999995231628418
1632,1360.0,0.9999995827674866
1696,1413.3333333333333,0.9999997019767761
1712,1426.6666666666667,0.9999998211860657
1808,1506.6666666666667,0.9999998807907104
1824,1520.0,0.9999999403953552
2096,1746.6666666666667,1.0
544,453.3333333333333,0
544,453.3333333333333,0.4092622995376587
560,466.6666666666667,0.9579214453697205
576,480.0,0.9664880633354187
592,493.3333333333333,0.9703753590583801
608,506.6666666666667,0.9723202586174011
624,520.0,0.9742522239685059
640,533.3333333333334,0.9762245416641235
656,546.6666666666666,0.9781069755554199
672,560.0,0.9798353910446167
688,573.3333333333334,0.981285572052002
704,586.6666666666666,0.9828083515167236
720,600.0,0.9843144416809082
736,613.3333333333334,0.9859461784362793
752,626.6666666666666,0.9875897169113159
768,640.0,0.9892650246620178
784,653.3333333333334,0.9910090565681458
800,666.6666666666666,0.9926942586898804
816,680.0,0.9944641590118408
832,693.3333333333334,0.9960991144180298
848,706.6666666666666,0.9975690841674805
864,720.0,0.9990713000297546
880,733.3333333333334,0.9995484948158264
896,746.6666666666666,0.9995603561401367
912,760.0,0.9995625019073486
928,773.3333333333334,0.9998671412467957
944,786.6666666666666,0.9999932050704956
960,800.0,0.9999973177909851
976,813.3333333333334,0.999997615814209
992,826.6666666666666,0.9999977946281433
1008,840.0,0.9999978542327881
1040,866.6666666666666,0.9999980330467224
1056,880.0,0.9999983310699463
1072,893.3333333333334,0.9999986290931702
1088,906.6666666666666,0.9999988079071045
1104,920.0,0.9999990463256836
1120,933.3333333333334,0.9999991059303284
1136,946.6666666666666,0.9999991655349731
1152,960.0,0.9999992847442627
1168,973.3333333333334,0.9999993443489075
1680,1400.0,0.9999997615814209
1792,1493.3333333333333,0.9999998211860657
1888,1573.3333333333333,0.9999998807907104
1904,1586.6666666666667,0.9999999403953552
1920,1600.0,1.0
464,386.6666666666667,0
464,386.6666666666667,0.0006818771362304688
480,400.0,0.026900887489318848
496,413.3333333333333,0.19688266515731812
512,426.6666666666667,0.21681535243988037
528,440.0,0.21771657466888428
544,453.3333333333333,0.5373402237892151
560,466.6666666666667,0.9661118984222412
576,480.0,0.9727169275283813
592,493.3333333333333,0.9756150245666504
608,506.6666666666667,0.977023184299469
624,520.0,0.9784709215164185
640,533.3333333333334,0.9798961281776428
656,546.6666666666666,0.9812890291213989
672,560.0,0.9827374815940857
688,573.3333333333334,0.984112024307251
704,586.6666666666666,0.9855421185493469
720,600.0,0.9869115948677063
736,613.3333333333334,0.9882878661155701
752,626.6666666666666,0.9896862506866455
768,640.0,0.9910864233970642
784,653.3333333333334,0.9925142526626587
800,666.6666666666666,0.9938477873802185
816,680.0,0.9952337741851807
832,693.3333333333334,0.9966144561767578
848,706.6666666666666,0.9978848695755005
864,720.0,0.9991798996925354
880,733.3333333333334,0.9996040463447571
896,746.6666666666666,0.9996131062507629
912,760.0,0.9996161460876465
928,773.3333333333334,0.9998899698257446
944,786.6666666666666,0.9999958276748657
960,800.0,0.9999978542327881
976,813.3333333333334,0.9999980330467224
992,826.6666666666666,0.999998152256012
