#  cycles       ns        cdf
#test=LAT_CMD_RD trans_sz=8 win_sz=8192 cache=cold
     544      453 0.00000000
     544      453 0.41690934
     560      467 0.96056867
     576      480 0.97036970
     592      493 0.97472882
     608      507 0.97659421
     624      520 0.97813857
     640      533 0.97986680
     656      547 0.98155409
     672      560 0.98351920
     688      573 0.98554301
     704      587 0.98766768
     720      600 0.98965782
     736      613 0.99151933
     752      627 0.99312484
     768      640 0.99456149
     784      653 0.99542689
     800      667 0.99612707
     816      680 0.99680251
     832      693 0.99761182
     848      707 0.99847668
     864      720 0.99941558
     880      733 0.99970788
     896      747 0.99971652
     912      760 0.99971777
     928      773 0.99994612
     944      787 0.99999791
     960      800 0.99999923
     976      813 0.99999958
     992      827 0.99999964
    1008      840 0.99999970
    1024      853 0.99999982
    1040      867 0.99999994
    1072      893 1.00000000


#test=LAT_CMD_RD trans_sz=8 win_sz=8192 cache=hwarm
     544      453 0.00000000
     544      453 0.41755348
     560      467 0.95966673
     576      480 0.96940041
     592      493 0.97376746
     608      507 0.97576058
     624      520 0.97738189
     640      533 0.97912496
     656      547 0.98080611
     672      560 0.98279560
     688      573 0.98492163
     704      587 0.98713619
     720      600 0.98914701
     736      613 0.99104834
     752      627 0.99277264
     768      640 0.99437195
     784      653 0.99532223
     800      667 0.99605566
     816      680 0.99675131
     832      693 0.99757737
     848      707 0.99844998
     864      720 0.99940509
     880      733 0.99969882
     896      747 0.99970698
     912      760 0.99970818
     928      773 0.99994314
     944      787 0.99999791
     960      800 0.99999923
     976      813 0.99999946
     992      827 0.99999958
    1008      840 0.99999964
    1024      853 0.99999970
    1040      867 0.99999976
    1072      893 0.99999994
    1104      920 1.00000000


#test=LAT_CMD_RD trans_sz=8 win_sz=67108864 cache=cold
     544      453 0.00000000
     544      453 0.43121237
     560      467 0.95821077
     576      480 0.96654153
     592      493 0.97027248
     608      507 0.97207779
     624      520 0.97401965
     640      533 0.97606903
     656      547 0.97808182
     672      560 0.97978961
     688      573 0.98133159
     704      587 0.98284900
     720      600 0.98440075
     736      613 0.98593646
     752      627 0.98759884
     768      640 0.98917496
     784      653 0.99090731
     800      667 0.99272197
     816      680 0.99451357
     832      693 0.99619645
     848      707 0.99770749
     864      720 0.99911964
     880      733 0.99948722
     896      747 0.99949712
     912      760 0.99949944
     928      773 0.99990755
     944      787 0.99999553
     960      800 0.99999875
     976      813 0.99999928
    1008      840 0.99999952
    1024      853 0.99999958
    1040      867 0.99999970
    1056      880 0.99999982
    1072      893 0.99999988
    1088      907 1.00000000


#test=LAT_CMD_RD trans_sz=8 win_sz=67108864 cache=hwarm
     464      387 0.00000000
     464      387 0.00006211
     480      400 0.00332129
     496      413 0.02362013
     512      427 0.02605087
     528      440 0.02615499
     544      453 0.42911315
     560      467 0.95892680
     576      480 0.96710390
     592      493 0.97081363
     608      507 0.97256720
     624      520 0.97437441
     640      533 0.97631913
     656      547 0.97823638
     672      560 0.97997379
     688      573 0.98159432
     704      587 0.98318565
     720      600 0.98477376
     736      613 0.98628259
     752      627 0.98790544
     768      640 0.98940629
     784      653 0.99103206
     800      667 0.99275732
     816      680 0.99448711
     832      693 0.99615145
     848      707 0.99767041
     864      720 0.99909467
     880      733 0.99948746
     896      747 0.99949789
     912      760 0.99949986
     928      773 0.99990022
     944      787 0.99999678
     960      800 0.99999911
     976      813 0.99999952
     992      827 0.99999958
    1024      853 0.99999970
    1040      867 0.99999988
    1088      907 0.99999994
    1104      920 1.00000000


#test=LAT_CMD_WRRD trans_sz=8 win_sz=8192 cache=cold
     640      533 0.00000000
     640      533 0.16071379
     656      547 0.93135005
     672      560 0.99358076
     688      573 0.99956995
     704      587 0.99998373
     720      600 0.99999416
     736      613 0.99999958
     752      627 0.99999964
     768      640 0.99999970
     848      707 0.99999976
     896      747 0.99999982
     912      760 0.99999988
     992      827 0.99999994
    1008      840 1.00000000


#test=LAT_CMD_WRRD trans_sz=8 win_sz=8192 cache=hwarm
     640      533 0.00000000
     640      533 0.16417766
     656      547 0.93287468
     672      560 0.99367464
     688      573 0.99958152
     704      587 0.99998319
     720      600 0.99999493
     736      613 0.99999970
     768      640 0.99999988
     816      680 0.99999994
     944      787 1.00000000


#test=LAT_CMD_WRRD trans_sz=8 win_sz=67108864 cache=cold
     640      533 0.00000000
     640      533 0.00347167
     656      547 0.02148753
     672      560 0.02315438
     688      573 0.02329820
     704      587 0.02330995
     720      600 0.32307982
     736      613 0.94491088
     752      627 0.96107149
     768      640 0.96670765
     784      653 0.96842414
     800      667 0.97011554
     816      680 0.97183692
     832      693 0.97356051
     848      707 0.97520351
     864      720 0.97698468
     880      733 0.97891968
     896      747 0.98092055
     912      760 0.98286986
     928      773 0.98487025
     944      787 0.98684198
     960      800 0.98886442
     976      813 0.99088031
     992      827 0.99288458
    1008      840 0.99488735
    1024      853 0.99698359
    1040      867 0.99888033
    1056      880 0.99956679
    1072      893 0.99959177
    1088      907 0.99960291
    1104      920 0.99991065
    1120      933 0.99999410
    1136      947 0.99999791
    1152      960 0.99999905
    1168      973 0.99999911
    1184      987 0.99999928
    1216     1013 0.99999940
    1232     1027 0.99999946
    1248     1040 0.99999958
    1264     1053 0.99999976
    1280     1067 0.99999982
    1296     1080 0.99999988
    1328     1107 1.00000000


#test=LAT_CMD_WRRD trans_sz=8 win_sz=67108864 cache=hwarm
     640      533 0.00000000
     640      533 0.00737619
     656      547 0.04470742
     672      560 0.04860818
     688      573 0.04909199
     704      587 0.04912257
     720      600 0.35459459
     736      613 0.94833940
     752      627 0.96267259
     768      640 0.96807146
     784      653 0.96972513
     800      667 0.97132939
     816      680 0.97300845
     832      693 0.97470456
     848      707 0.97637957
     864      720 0.97815549
     880      733 0.97997099
     896      747 0.98181856
     912      760 0.98368186
     928      773 0.98556870
     944      787 0.98738027
     960      800 0.98926193
     976      813 0.99117523
     992      827 0.99312919
    1008      840 0.99511290
    1024      853 0.99713498
    1040      867 0.99892318
    1056      880 0.99956810
    1072      893 0.99959338
    1088      907 0.99960506
    1104      920 0.99992371
    1120      933 0.99999422
    1136      947 0.99999797
    1152      960 0.99999887
    1168      973 0.99999893
    1184      987 0.99999899
    1200     1000 0.99999923
    1216     1013 0.99999940
    1232     1027 0.99999964
    1248     1040 0.99999970
    1264     1053 0.99999994
    1328     1107 1.00000000
