#        Test  PAT   Cache HO DO WinSZ   SZ     TAvg    Avg   Med   Min   Max   95% 99.9%   TAvg(ns) Avg(ns) Med(ns) Min(ns) Max(ns) 95%(ns) 99.9%(ns)    #outliers   #samples
  LAT_CMD_RD  Seq   HWarm  0  0  4096    4    825.0  592.8   592   576   944   608   784      687.5   494.0     493     480     786     506       653            0    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096    8    824.0  592.9   592   576   944   608   784      686.7   494.1     493     480     786     506       653            0    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   16    827.0  596.4   592   576   944   608   784      689.2   497.0     493     480     786     506       653            0    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   24    831.0  600.8   592   576   944   608   784      692.5   500.6     493     480     786     506       653            0    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   32    835.0  604.0   608   592   960   608   800      695.8   503.3     506     493     800     506       666            0    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   48    843.0  611.6   608   592   960   624   848      702.5   509.7     506     493     800     520       706            0    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   64    844.0  612.9   608   592   960   624   800      703.3   510.7     506     493     800     520       666            0    2097152


LAT_CMD_WRRD  Seq   HWarm  0  0  4096    4    894.0  642.0   640   624   768   656   672      745.0   535.0     533     520     640     546       560            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096    8    899.0  642.1   640   624   752   656   672      749.2   535.0     533     520     626     546       560            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   16    916.0  648.6   656   624   736   656   672      763.3   540.5     546     520     613     546       560            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   24    932.0  654.5   656   624   752   672   688      776.7   545.4     546     520     626     560       573            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   32    945.0  660.6   656   640   848   672   688      787.5   550.5     546     533     706     560       573            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   48    981.0  674.8   672   656   768   688   704      817.5   562.3     560     546     640     573       586            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   64    989.0  664.3   672   640   768   672   688      824.2   553.6     560     533     640     560       573            0    2097152
