#        Test  PAT   Cache HO DO WinSZ   SZ     TAvg    Avg   Med   Min   Max   95% 99.9%   TAvg(ns) Avg(ns) Med(ns) Min(ns) Max(ns) 95%(ns) 99.9%(ns)    #outliers   #samples
  LAT_CMD_RD  Seq   HWarm  0  0  4096    4    734.0  503.8   496   464  1792   512   704      611.7   419.9     413     386    1493     426       586            3    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096    8    735.0  504.2   496   464   768   512   704      612.5   420.2     413     386     640     426       586            0    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   16    738.0  508.2   512   464  1776   528   704      615.0   423.5     426     386    1480     440       586            1    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   24    741.0  512.4   512   464   768   528   720      617.5   427.0     426     386     640     440       600            0    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   32    745.0  515.5   512   480   768   528   720      620.8   429.6     426     400     640     440       600            0    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   48    752.0  522.6   528   480   768   528   720      626.7   435.5     440     400     640     440       600            0    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   64    753.0  524.3   528   480  1712   544   720      627.5   437.0     440     400    1426     453       600            1    2097152


LAT_CMD_WRRD  Seq   HWarm  0  0  4096    4    886.0  637.7   640   608  1824   656   848      738.3   531.4     533     506    1520     546       706            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096    8    892.0  637.5   640   608   896   656   848      743.3   531.2     533     506     746     546       706            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   16    907.0  643.0   640   624   912   656   864      755.8   535.8     533     520     760     546       720            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   24    924.0  649.3   640   624   912   656   880      770.0   541.1     533     520     760     546       733            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   32    941.0  656.9   656   624  1840   672   880      784.2   547.4     546     520    1533     560       733            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   48    974.0  669.4   672   640   928   688   880      811.7   557.8     560     533     773     573       733            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   64    983.0  659.2   656   640   928   672   880      819.2   549.4     546     533     773     560       733            0    2097152
