Test,PAT,Cache,HO,DO,WinSZ,SZ,TAvg,Avg,Med,Min,Max,95%,99.9%,TAvg(ns),Avg(ns),Med(ns),Min(ns),Max(ns),95%(ns),99.9%(ns),#outliers,#samples
LAT_DMA_RD,Rand,Cold,0,0,8192,64,969,739.0806732177734,736.0,720,1216,752.0,960.0,807.5,615.9005610148112,613.3333333333334,600.0,1013.3333333333334,626.6666666666666,800.0,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,65536,64,969,739.2748489379883,736.0,720,1936,752.0,976.0,807.5,616.0623741149902,613.3333333333334,600.0,1613.3333333333333,626.6666666666666,813.3333333333334,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,262144,64,969,739.1972732543945,736.0,720,1920,752.0,992.0,807.5,615.9977277119955,613.3333333333334,600.0,1600.0,626.6666666666666,826.6666666666666,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,524288,64,972,741.3330001831055,736.0,720,1360,752.0,1040.0,810.0,617.7775001525879,613.3333333333334,600.0,1133.3333333333333,626.6666666666666,866.6666666666666,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,1048576,64,1114,883.6157760620117,1008.0,720,1584,1040.0,1264.0,928.3333333333334,736.3464800516764,840.0,600.0,1320.0,866.6666666666666,1053.3333333333333,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,1572864.0,64,1161,930.9755859375,1008.0,720,2128,1040.0,1280.0,967.5,775.81298828125,840.0,600.0,1773.3333333333333,866.6666666666666,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,2097152,64,1184,954.6356887817383,1024.0,720,1712,1040.0,1280.0,986.6666666666666,795.5297406514486,853.3333333333334,600.0,1426.6666666666667,866.6666666666666,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,4194304,64,1220,990.1147079467773,1024.0,720,1648,1040.0,1280.0,1016.6666666666666,825.0955899556478,853.3333333333334,600.0,1373.3333333333333,866.6666666666666,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,8388608,64,1239,1008.6052627563477,1024.0,720,1616,1056.0,1280.0,1032.5,840.5043856302897,853.3333333333334,600.0,1346.6666666666667,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,16777216,64,1247,1017.3959579467773,1024.0,720,1936,1056.0,1280.0,1039.1666666666667,847.8299649556478,853.3333333333334,600.0,1613.3333333333333,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,33554432,64,1252,1021.9386672973633,1024.0,720,1664,1056.0,1280.0,1043.3333333333333,851.6155560811361,853.3333333333334,600.0,1386.6666666666667,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,Cold,0,0,67108864,64,1254,1023.7595138549805,1024.0,720,1616,1056.0,1280.0,1045.0,853.1329282124838,853.3333333333334,600.0,1346.6666666666667,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,8192,64,966,735.9255828857422,736.0,624,1216,752.0,960.0,805.0,613.2713190714518,613.3333333333334,520.0,1013.3333333333334,626.6666666666666,800.0,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,65536,64,1022,792.2076263427734,736.0,624,1632,1024.0,1232.0,851.6666666666666,660.1730219523112,613.3333333333334,520.0,1360.0,853.3333333333334,1026.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,262144,64,1175,945.3917007446289,1024.0,624,1664,1040.0,1280.0,979.1666666666666,787.8264172871908,853.3333333333334,520.0,1386.6666666666667,866.6666666666666,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,524288,64,1210,980.1392822265625,1024.0,624,1600,1040.0,1280.0,1008.3333333333334,816.7827351888021,853.3333333333334,520.0,1333.3333333333333,866.6666666666666,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,1048576,64,1230,1000.2971267700195,1024.0,624,1616,1040.0,1280.0,1025.0,833.5809389750162,853.3333333333334,520.0,1346.6666666666667,866.6666666666666,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,1572864.0,64,1237,1006.4747314453125,1024.0,624,1648,1056.0,1280.0,1030.8333333333333,838.7289428710938,853.3333333333334,520.0,1373.3333333333333,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,2097152,64,1239,1008.8568420410156,1024.0,624,1648,1056.0,1280.0,1032.5,840.7140350341797,853.3333333333334,520.0,1373.3333333333333,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,4194304,64,1243,1012.5032348632812,1024.0,624,1632,1056.0,1280.0,1035.8333333333333,843.752695719401,853.3333333333334,520.0,1360.0,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,8388608,64,1246,1016.5652465820312,1024.0,624,1632,1056.0,1280.0,1038.3333333333333,847.137705485026,853.3333333333334,520.0,1360.0,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,16777216,64,1252,1022.4397964477539,1024.0,624,1600,1056.0,1280.0,1043.3333333333333,852.0331637064616,853.3333333333334,520.0,1333.3333333333333,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,33554432,64,1253,1022.5838394165039,1024.0,640,1648,1056.0,1280.0,1044.1666666666667,852.1531995137533,853.3333333333334,533.3333333333334,1373.3333333333333,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DThrash,0,0,67108864,64,1253,1022.6062850952148,1024.0,640,1600,1056.0,1280.0,1044.1666666666667,852.1719042460123,853.3333333333334,533.3333333333334,1333.3333333333333,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,8192,64,884,654.0672225952148,656.0,624,1120,720.0,864.0,736.6666666666666,545.0560188293457,546.6666666666666,520.0,933.3333333333334,600.0,720.0,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,65536,64,881,650.9220275878906,656.0,624,1120,656.0,864.0,734.1666666666666,542.4350229899088,546.6666666666666,520.0,933.3333333333334,546.6666666666666,720.0,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,262144,64,894,663.971305847168,656.0,624,1232,736.0,912.0,745.0,553.3094215393066,546.6666666666666,520.0,1026.6666666666667,613.3333333333334,760.0,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,524288,64,895,665.6994171142578,656.0,624,1280,736.0,1024.0,745.8333333333334,554.7495142618815,546.6666666666666,520.0,1066.6666666666667,613.3333333333334,853.3333333333334,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,1048576,64,1055,824.9380722045898,928.0,624,1584,1024.0,1216.0,879.1666666666666,687.4483935038248,773.3333333333334,520.0,1320.0,853.3333333333334,1013.3333333333334,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,1572864.0,64,1121,890.9634094238281,928.0,624,1584,1024.0,1248.0,934.1666666666666,742.4695078531901,773.3333333333334,520.0,1320.0,853.3333333333334,1040.0,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,2097152,64,1153,923.4719696044922,944.0,624,1600,1040.0,1248.0,960.8333333333334,769.5599746704102,786.6666666666666,520.0,1333.3333333333333,866.6666666666666,1040.0,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,4194304,64,1205,974.7970199584961,1024.0,624,1936,1040.0,1280.0,1004.1666666666666,812.3308499654134,853.3333333333334,520.0,1613.3333333333333,866.6666666666666,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,8388608,64,1231,1000.5013732910156,1024.0,624,1600,1040.0,1280.0,1025.8333333333333,833.7511444091797,853.3333333333334,520.0,1333.3333333333333,866.6666666666666,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,16777216,64,1244,1013.324577331543,1024.0,640,1648,1056.0,1280.0,1036.6666666666667,844.4371477762858,853.3333333333334,533.3333333333334,1373.3333333333333,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,33554432,64,1250,1019.7235488891602,1024.0,640,1600,1056.0,1280.0,1041.6666666666667,849.7696240743002,853.3333333333334,533.3333333333334,1333.3333333333333,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,DWarm,0,0,67108864,64,1253,1022.6419296264648,1024.0,640,1616,1056.0,1280.0,1044.1666666666667,852.2016080220541,853.3333333333334,533.3333333333334,1346.6666666666667,880.0,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,8192,64,901,671.0853500366211,672.0,624,960,688.0,880.0,750.8333333333334,559.2377916971842,560.0,520.0,800.0,573.3333333333334,733.3333333333334,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,65536,64,901,670.5350112915039,672.0,624,1168,688.0,880.0,750.8333333333334,558.7791760762533,560.0,520.0,973.3333333333334,573.3333333333334,733.3333333333334,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,262144,64,1114,883.8097610473633,960.0,624,1440,976.0,1184.0,928.3333333333334,736.5081342061361,800.0,520.0,1200.0,813.3333333333334,986.6666666666666,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,524288,64,1134,903.7121429443359,960.0,624,1440,976.0,1184.0,945.0,753.0934524536133,800.0,520.0,1200.0,813.3333333333334,986.6666666666666,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,1048576,64,1148,917.6091156005859,960.0,624,1456,976.0,1184.0,956.6666666666666,764.6742630004883,800.0,520.0,1213.3333333333333,813.3333333333334,986.6666666666666,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,1572864.0,64,1095,864.8958511352539,944.0,624,2032,976.0,1184.0,912.5,720.7465426127116,786.6666666666666,520.0,1693.3333333333333,813.3333333333334,986.6666666666666,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,2097152,64,1119,888.8545532226562,960.0,624,1440,976.0,1184.0,932.5,740.7121276855469,800.0,520.0,1200.0,813.3333333333334,986.6666666666666,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,4194304,64,1154,923.7470703125,960.0,624,1440,976.0,1184.0,961.6666666666666,769.7892252604166,800.0,520.0,1200.0,813.3333333333334,986.6666666666666,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,8388608,64,1171,941.5048141479492,960.0,624,1856,976.0,1184.0,975.8333333333334,784.587345123291,800.0,520.0,1546.6666666666667,813.3333333333334,986.6666666666666,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,16777216,64,1189,959.7626953125,960.0,624,1856,1024.0,1216.0,990.8333333333334,799.80224609375,800.0,520.0,1546.6666666666667,853.3333333333334,1013.3333333333334,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,33554432,64,1223,992.4254379272461,1008.0,640,1600,1040.0,1280.0,1019.1666666666666,827.0211982727051,840.0,533.3333333333334,1333.3333333333333,866.6666666666666,1066.6666666666667,0,2097152
LAT_DMA_RD,Rand,HWarm,0,0,67108864,64,1239,1008.9728317260742,1024.0,640,1936,1040.0,1280.0,1032.5,840.8106931050619,853.3333333333334,533.3333333333334,1613.3333333333333,866.6666666666666,1066.6666666666667,0,2097152
