cycles,ns,cdf
592,493.3333333333333,0
592,493.3333333333333,0.1562839150428772
608,506.6666666666667,0.8850995898246765
624,520.0,0.9540501832962036
640,533.3333333333334,0.9599928855895996
656,546.6666666666666,0.9625815153121948
672,560.0,0.9648815989494324
688,573.3333333333334,0.9672694802284241
704,586.6666666666666,0.9695661067962646
720,600.0,0.971942126750946
736,613.3333333333334,0.974496066570282
752,626.6666666666666,0.9766996502876282
768,640.0,0.9789642095565796
784,653.3333333333334,0.9813418388366699
800,666.6666666666666,0.9834865927696228
816,680.0,0.9857115149497986
832,693.3333333333334,0.9879129528999329
848,706.6666666666666,0.9896876811981201
864,720.0,0.9915603995323181
880,733.3333333333334,0.9934712052345276
896,746.6666666666666,0.9954372644424438
912,760.0,0.9974914193153381
928,773.3333333333334,0.9990590810775757
944,786.6666666666666,0.999261200428009
960,800.0,0.999270498752594
976,813.3333333333334,0.9994564056396484
992,826.6666666666666,0.999978244304657
1008,840.0,0.9999973177909851
1024,853.3333333333334,0.9999990463256836
1040,866.6666666666666,0.9999991655349731
1056,880.0,0.9999992251396179
1072,893.3333333333334,0.9999993443489075
1088,906.6666666666666,0.9999995827674866
1104,920.0,0.9999996423721313
1120,933.3333333333334,0.9999997019767761
1136,946.6666666666666,0.9999997615814209
1184,986.6666666666666,0.9999998211860657
2080,1733.3333333333333,0.9999998807907104
2096,1746.6666666666667,1.0
592,493.3333333333333,0
592,493.3333333333333,0.15540480613708496
608,506.6666666666667,0.8849688172340393
624,520.0,0.9541440010070801
640,533.3333333333334,0.9600722789764404
656,546.6666666666666,0.9626667499542236
672,560.0,0.964982807636261
688,573.3333333333334,0.9673535227775574
704,586.6666666666666,0.9696625471115112
720,600.0,0.9720612168312073
736,613.3333333333334,0.9745953679084778
752,626.6666666666666,0.9768030047416687
768,640.0,0.9790546298027039
784,653.3333333333334,0.981423556804657
800,666.6666666666666,0.9835638403892517
816,680.0,0.9857727885246277
832,693.3333333333334,0.9879670143127441
848,706.6666666666666,0.9897359013557434
864,720.0,0.9915816783905029
880,733.3333333333334,0.9935068488121033
896,746.6666666666666,0.995479941368103
912,760.0,0.9975197911262512
928,773.3333333333334,0.9990718364715576
944,786.6666666666666,0.9992685914039612
960,800.0,0.9992784261703491
976,813.3333333333334,0.999459981918335
992,826.6666666666666,0.9999770522117615
1008,840.0,0.9999968409538269
1024,853.3333333333334,0.9999992251396179
1040,866.6666666666666,0.9999992847442627
1056,880.0,0.9999994039535522
1088,906.6666666666666,0.9999995827674866
1104,920.0,0.9999997019767761
1120,933.3333333333334,0.9999997615814209
2096,1746.6666666666667,0.9999999403953552
6496,5413.333333333333,1.0
592,493.3333333333333,0
592,493.3333333333333,0.03266787528991699
608,506.6666666666667,0.8307268619537354
624,520.0,0.9629407525062561
640,533.3333333333334,0.9692665934562683
656,546.6666666666666,0.9712706208229065
672,560.0,0.97263503074646
688,573.3333333333334,0.974017858505249
704,586.6666666666666,0.9754050374031067
720,600.0,0.9768515825271606
736,613.3333333333334,0.9785012006759644
752,626.6666666666666,0.9801396727561951
768,640.0,0.9819011092185974
784,653.3333333333334,0.9838781356811523
800,666.6666666666666,0.9858087301254272
816,680.0,0.9877124428749084
832,693.3333333333334,0.9894495606422424
848,706.6666666666666,0.9912052154541016
864,720.0,0.9928258657455444
880,733.3333333333334,0.9944892525672913
896,746.6666666666666,0.996255099773407
912,760.0,0.9979352355003357
928,773.3333333333334,0.9992195963859558
944,786.6666666666666,0.999370813369751
960,800.0,0.9993779063224792
976,813.3333333333334,0.9994701743125916
992,826.6666666666666,0.9999814629554749
1008,840.0,0.9999971389770508
1024,853.3333333333334,0.9999992251396179
1040,866.6666666666666,0.9999992847442627
1056,880.0,0.9999993443489075
1072,893.3333333333334,0.9999994039535522
1104,920.0,0.999999463558197
1120,933.3333333333334,0.9999996423721313
1184,986.6666666666666,0.9999998211860657
2096,1746.6666666666667,1.0
496,413.3333333333333,0
496,413.3333333333333,6.556510925292969e-06
512,426.6666666666667,2.6166439056396484e-05
528,440.0,6.490945816040039e-05
544,453.3333333333333,0.0010390281677246094
560,466.6666666666667,0.002187371253967285
576,480.0,0.0024260878562927246
592,493.3333333333333,0.03819608688354492
608,506.6666666666667,0.8361797332763672
624,520.0,0.9630789756774902
640,533.3333333333334,0.9693626165390015
656,546.6666666666666,0.9713672399520874
672,560.0,0.9727540612220764
688,573.3333333333334,0.9741470813751221
704,586.6666666666666,0.9755216240882874
720,600.0,0.9769623279571533
736,613.3333333333334,0.9785996079444885
752,626.6666666666666,0.9802390933036804
768,640.0,0.9819998741149902
784,653.3333333333334,0.983961820602417
800,666.6666666666666,0.9858675003051758
816,680.0,0.9877588748931885
832,693.3333333333334,0.9894872307777405
848,706.6666666666666,0.9912446737289429
864,720.0,0.9928346872329712
880,733.3333333333334,0.9944959878921509
896,746.6666666666666,0.9962779879570007
912,760.0,0.997951865196228
928,773.3333333333334,0.9992298483848572
944,786.6666666666666,0.9993756413459778
960,800.0,0.9993817806243896
976,813.3333333333334,0.9994818568229675
992,826.6666666666666,0.9999818801879883
1008,840.0,0.9999974966049194
1024,853.3333333333334,0.9999991655349731
1040,866.6666666666666,0.9999994039535522
1056,880.0,0.999999463558197
1072,893.3333333333334,0.9999995827674866
1088,906.6666666666666,0.9999997019767761
1104,920.0,0.9999998211860657
2096,1746.6666666666667,0.9999999403953552
2112,1760.0,1.0
704,586.6666666666666,0
704,586.6666666666666,0.040006399154663086
720,600.0,0.4171944260597229
736,613.3333333333334,0.8961251378059387
