#        Test  PAT   Cache HO DO WinSZ   SZ     TAvg    Avg   Med   Min   Max   95% 99.9%   TAvg(ns) Avg(ns) Med(ns) Min(ns) Max(ns) 95%(ns) 99.9%(ns)    #outliers   #samples
  LAT_CMD_RD  Seq   HWarm  0  0  4096    4    845.0  614.8   608   592  2096   624   944      704.2   512.3     506     493    1746     520       786            3    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096    8    845.0  614.9   608   592  2096   624   944      704.2   512.4     506     493    1746     520       786            3    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   16    848.0  617.8   608   592  2096   640   976      706.7   514.9     506     493    1746     533       813            3    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   24    851.0  620.7   608   592  2096   656   944      709.2   517.2     506     493    1746     546       786            3    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   32    854.0  623.0   624   592  2112   640   896      711.7   519.1     520     493    1760     533       746            3    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   48    857.0  626.1   624   608  2112   640   928      714.2   521.7     520     506    1760     533       773            3    2097152
  LAT_CMD_RD  Seq   HWarm  0  0  4096   64    857.0  626.7   624   608  2128   640   928      714.2   522.3     520     506    1773     533       773            3    2097152


LAT_CMD_WRRD  Seq   HWarm  0  0  4096    4    979.0  728.4   736   704  2304   752   768      815.8   607.0     613     586    1920     626       640            1    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096    8    986.0  730.2   736   704  2320   752   768      821.7   608.5     613     586    1933     626       640            1    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   16   1000.0  734.2   736   704  1296   752   784      833.3   611.9     613     586    1080     626       653            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   24   1019.0  743.1   736   720  2320   768   784      849.2   619.2     613     600    1933     640       653            1    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   32   1032.0  746.6   752   720  2336   768   784      860.0   622.2     626     600    1946     640       653            2    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   48   1066.0  761.2   768   736  2352   784   800      888.3   634.3     640     613    1960     653       666            0    2097152
LAT_CMD_WRRD  Seq   HWarm  0  0  4096   64   1074.0  747.7   752   720   832   768   784      895.0   623.1     626     600     693     640       653            0    2097152
