#  cycles       ns        cdf
#test=LAT_CMD_RD trans_sz=8 win_sz=8192 cache=cold
     592      493 0.00000000
     592      493 0.15628392
     608      507 0.88509959
     624      520 0.95405018
     640      533 0.95999289
     656      547 0.96258152
     672      560 0.96488160
     688      573 0.96726948
     704      587 0.96956611
     720      600 0.97194213
     736      613 0.97449607
     752      627 0.97669965
     768      640 0.97896421
     784      653 0.98134184
     800      667 0.98348659
     816      680 0.98571151
     832      693 0.98791295
     848      707 0.98968768
     864      720 0.99156040
     880      733 0.99347121
     896      747 0.99543726
     912      760 0.99749142
     928      773 0.99905908
     944      787 0.99926120
     960      800 0.99927050
     976      813 0.99945641
     992      827 0.99997824
    1008      840 0.99999732
    1024      853 0.99999905
    1040      867 0.99999917
    1056      880 0.99999923
    1072      893 0.99999934
    1088      907 0.99999958
    1104      920 0.99999964
    1120      933 0.99999970
    1136      947 0.99999976
    1184      987 0.99999982
    2080     1733 0.99999988
    2096     1747 1.00000000


#test=LAT_CMD_RD trans_sz=8 win_sz=8192 cache=hwarm
     592      493 0.00000000
     592      493 0.15540481
     608      507 0.88496882
     624      520 0.95414400
     640      533 0.96007228
     656      547 0.96266675
     672      560 0.96498281
     688      573 0.96735352
     704      587 0.96966255
     720      600 0.97206122
     736      613 0.97459537
     752      627 0.97680300
     768      640 0.97905463
     784      653 0.98142356
     800      667 0.98356384
     816      680 0.98577279
     832      693 0.98796701
     848      707 0.98973590
     864      720 0.99158168
     880      733 0.99350685
     896      747 0.99547994
     912      760 0.99751979
     928      773 0.99907184
     944      787 0.99926859
     960      800 0.99927843
     976      813 0.99945998
     992      827 0.99997705
    1008      840 0.99999684
    1024      853 0.99999923
    1040      867 0.99999928
    1056      880 0.99999940
    1088      907 0.99999958
    1104      920 0.99999970
    1120      933 0.99999976
    2096     1747 0.99999994
    6496     5413 1.00000000


#test=LAT_CMD_RD trans_sz=8 win_sz=67108864 cache=cold
     592      493 0.00000000
     592      493 0.03266788
     608      507 0.83072686
     624      520 0.96294075
     640      533 0.96926659
     656      547 0.97127062
     672      560 0.97263503
     688      573 0.97401786
     704      587 0.97540504
     720      600 0.97685158
     736      613 0.97850120
     752      627 0.98013967
     768      640 0.98190111
     784      653 0.98387814
     800      667 0.98580873
     816      680 0.98771244
     832      693 0.98944956
     848      707 0.99120522
     864      720 0.99282587
     880      733 0.99448925
     896      747 0.99625510
     912      760 0.99793524
     928      773 0.99921960
     944      787 0.99937081
     960      800 0.99937791
     976      813 0.99947017
     992      827 0.99998146
    1008      840 0.99999714
    1024      853 0.99999923
    1040      867 0.99999928
    1056      880 0.99999934
    1072      893 0.99999940
    1104      920 0.99999946
    1120      933 0.99999964
    1184      987 0.99999982
    2096     1747 1.00000000


#test=LAT_CMD_RD trans_sz=8 win_sz=67108864 cache=hwarm
     496      413 0.00000000
     496      413 0.00000656
     512      427 0.00002617
     528      440 0.00006491
     544      453 0.00103903
     560      467 0.00218737
     576      480 0.00242609
     592      493 0.03819609
     608      507 0.83617973
     624      520 0.96307898
     640      533 0.96936262
     656      547 0.97136724
     672      560 0.97275406
     688      573 0.97414708
     704      587 0.97552162
     720      600 0.97696233
     736      613 0.97859961
     752      627 0.98023909
     768      640 0.98199987
     784      653 0.98396182
     800      667 0.98586750
     816      680 0.98775887
     832      693 0.98948723
     848      707 0.99124467
     864      720 0.99283469
     880      733 0.99449599
     896      747 0.99627799
