Test,PAT,Cache,HO,DO,WinSZ,SZ,TAvg,Avg,Med,Min,Max,95%,99.9%,TAvg(ns),Avg(ns),Med(ns),Min(ns),Max(ns),95%(ns),99.9%(ns),#outliers,#samples
LAT_CMD_WRRD,Rand,Cold,0,0,1024,64,993,666.8772583007812,672.0,640,2160,672.0,704.0,827.5,555.7310485839844,560.0,533.3333333333334,1800.0,560.0,586.6666666666666,4,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,4096,64,992,666.9050827026367,672.0,640,2144,672.0,704.0,826.6666666666666,555.7542355855306,560.0,533.3333333333334,1786.6666666666667,560.0,586.6666666666666,2,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,16384,64,993,666.8817596435547,672.0,640,2160,672.0,704.0,827.5,555.7347997029623,560.0,533.3333333333334,1800.0,560.0,586.6666666666666,1,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,262144,64,992,667.1075897216797,672.0,640,2144,672.0,768.0,826.6666666666666,555.922991434733,560.0,533.3333333333334,1786.6666666666667,560.0,640.0,2,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,524288,64,993,667.3178100585938,672.0,640,2144,672.0,784.0,827.5,556.0981750488281,560.0,533.3333333333334,1786.6666666666667,560.0,653.3333333333334,2,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,1048576,64,993,667.8755416870117,672.0,640,2160,672.0,784.0,827.5,556.5629514058431,560.0,533.3333333333334,1800.0,560.0,653.3333333333334,2,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,1572864.0,64,1006,680.4409484863281,672.0,640,2144,768.0,800.0,838.3333333333334,567.0341237386068,560.0,533.3333333333334,1786.6666666666667,640.0,666.6666666666666,0,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,2097152,64,1021,695.0200653076172,672.0,640,2144,784.0,816.0,850.8333333333334,579.1833877563477,560.0,533.3333333333334,1786.6666666666667,653.3333333333334,680.0,0,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,3145728,64,1048,721.4131851196289,752.0,640,2240,784.0,848.0,873.3333333333334,601.1776542663574,626.6666666666666,533.3333333333334,1866.6666666666667,653.3333333333334,706.6666666666666,0,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,4194304,64,1061,734.6928558349609,768.0,640,2144,784.0,864.0,884.1666666666666,612.2440465291342,640.0,533.3333333333334,1786.6666666666667,653.3333333333334,720.0,0,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,8388608,64,1161,754.6583709716797,768.0,640,2272,784.0,864.0,967.5,628.881975809733,640.0,533.3333333333334,1893.3333333333333,653.3333333333334,720.0,0,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,16777216,64,1212,764.6379013061523,768.0,640,2160,784.0,864.0,1010.0,637.1982510884603,640.0,533.3333333333334,1800.0,653.3333333333334,720.0,0,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,33554432,64,1237,769.6673431396484,768.0,640,2144,784.0,864.0,1030.8333333333333,641.3894526163737,640.0,533.3333333333334,1786.6666666666667,653.3333333333334,720.0,0,2097152
LAT_CMD_WRRD,Rand,Cold,0,0,67108864,64,1249,772.2140502929688,768.0,640,2160,784.0,880.0,1040.8333333333333,643.511708577474,640.0,533.3333333333334,1800.0,653.3333333333334,733.3333333333334,0,2097152
LAT_CMD_WRRD,Rand,DThrash,0,0,1024,64,993,666.8695678710938,672.0,640,2112,672.0,688.0,827.5,555.7246398925781,560.0,533.3333333333334,1760.0,560.0,573.3333333333334,1,2097152
LAT_CMD_WRRD,Rand,DThrash,0,0,4096,64,993,666.8973388671875,672.0,640,784,672.0,704.0,827.5,555.7477823893229,560.0,533.3333333333334,653.3333333333334,560.0,586.6666666666666,0,2097152
LAT_CMD_WRRD,Rand,DThrash,0,0,16384,64,992,666.8815612792969,672.0,640,832,672.0,704.0,826.6666666666666,555.7346343994141,560.0,533.3333333333334,693.3333333333334,560.0,586.6666666666666,0,2097152
LAT_CMD_WRRD,Rand,DThrash,0,0,262144,64,992,667.089714050293,672.0,640,2048,672.0,768.0,826.6666666666666,555.9080950419108,560.0,533.3333333333334,1706.6666666666667,560.0,640.0,1,2097152
LAT_CMD_WRRD,Rand,DThrash,0,0,524288,64,993,667.2768859863281,672.0,640,2032,672.0,784.0,827.5,556.0640716552734,560.0,533.3333333333334,1693.3333333333333,560.0,653.3333333333334,1,2097152
LAT_CMD_WRRD,Rand,DThrash,0,0,1048576,64,993,667.7238464355469,672.0,640,2048,672.0,784.0,827.5,556.4365386962891,560.0,533.3333333333334,1706.6666666666667,560.0,653.3333333333334,1,2097152
LAT_CMD_WRRD,Rand,DThrash,0,0,1572864.0,64,1006,680.2022933959961,672.0,640,2032,768.0,800.0,838.3333333333334,566.8352444966634,560.0,533.3333333333334,1693.3333333333333,640.0,666.6666666666666,0,2097152
LAT_CMD_WRRD,Rand,DThrash,0,0,2097152,64,1020,694.7085113525391,672.0,640,2032,784.0,816.0,850.0,578.9237594604492,560.0,533.3333333333334,1693.3333333333333,653.3333333333334,680.0,0,2097152
LAT_CMD_WRRD,Rand,DThrash,0,0,3145728,64,1047,721.3517227172852,752.0,640,2048,784.0,848.0,872.5,601.1264355977377,626.6666666666666,533.3333333333334,1706.6666666666667,653.3333333333334,706.6666666666666,0,2097152
LAT_CMD_WRRD,Rand,DThrash,0,0,4194304,64,1060,734.6385040283203,768.0,640,2176,784.0,864.0,883.3333333333334,612.1987533569336,640.0,533.3333333333334,1813.3333333333333,653.3333333333334,720.0,0,2097152
