#  cycles       ns        cdf
#test=LAT_DMA_RD trans_sz=64 win_sz=8192 cache=cold
     592      493 0.00000000
     592      493 0.00000006
     608      507 0.00037897
     624      520 0.00226361
     640      533 0.00801957
     656      547 0.01634896
     672      560 0.01643395
     688      573 0.01648331
     704      587 0.01652193
     720      600 0.01655602
     736      613 0.01658887
     752      627 0.01661760
     768      640 0.01664835
     784      653 0.01667899
     800      667 0.01671553
     816      680 0.01675111
     832      693 0.01678973
     848      707 0.01682818
     864      720 0.01685983
     880      733 0.01688993
     896      747 0.01692063
     912      760 0.01695192
     928      773 0.01698399
     944      787 0.01701611
     960      800 0.01705217
     976      813 0.01706767
     992      827 0.01707011
    1008      840 0.01707149
    1024      853 0.01707214
    1040      867 0.01707292
    1056      880 0.01707357
    1072      893 0.01707393
    1088      907 0.01707453
    1104      920 0.01707554
    1120      933 0.01707613
    1136      947 0.01707691
    1152      960 0.01707768
    1168      973 0.01707846
    1184      987 0.01707935
    1200     1000 0.01708078
    1216     1013 0.01708180
    1232     1027 0.01708364
    1248     1040 0.01708627
    1264     1053 0.01708895
    1280     1067 0.01709199
    1296     1080 0.01709610
    1312     1093 0.01710081
    1328     1107 0.01710629
    1344     1120 0.01711076
    1360     1133 0.01711619
    1376     1147 0.03925502
    1392     1160 0.20990366
    1408     1173 0.21670401
    1424     1187 0.21713257
    1440     1200 0.22085857
    1456     1213 0.57185853
    1472     1227 0.69100726
    1488     1240 0.69199753
    1504     1253 0.69227707
    1520     1267 0.69228542
    1536     1280 0.69229281
    1552     1293 0.69230026
    1568     1307 0.69231695
    1584     1320 0.69241875
    1600     1333 0.69243294
    1616     1347 0.69243813
    1632     1360 0.69244856
    1648     1373 0.69265252
    1664     1387 0.69278640
    1680     1400 0.69285256
    1696     1413 0.69292319
    1712     1427 0.69300371
    1728     1440 0.69308388
    1744     1453 0.69315284
    1760     1467 0.69323003
    1776     1480 0.69329691
    1792     1493 0.69336319
    1808     1507 0.69343191
    1824     1520 0.69350731
    1840     1533 0.69356674
    1856     1547 0.69362551
    1872     1560 0.69367975
    1888     1573 0.69373643
    1904     1587 0.69379187
    1920     1600 0.69384539
    1936     1613 0.69391072
    1952     1627 0.69398826
    1968     1640 0.69407833
    1984     1653 0.69418710
    2000     1667 0.69431996
    2016     1680 0.69448477
    2032     1693 0.69467247
    2048     1707 0.69505888
    2064     1720 0.69583505
    2080     1733 0.69707054
    2096     1747 0.69869953
    2112     1760 0.70090371
    2128     1773 0.70343196
    2144     1787 0.70605290
    2160     1800 0.70930320
    2176     1813 0.71301585
    2192     1827 0.71616763
    2208     1840 0.71994638
    2224     1853 0.72308296
    2240     1867 0.72575366
    2256     1880 0.72792643
    2272     1893 0.73063707
    2288     1907 0.73388922
