Test,PAT,Cache,HO,DO,WinSZ,SZ,Time(cyc),Time,Bytes,Trans,BW (GB/s),Trans/s
BW_DMA_WR,Rand,HWarm,0,0,524288,64,748090352,623408626.6666666,536870912,8388608,6.8894896738355484,13456034.519210055
BW_DMA_WR,Rand,HWarm,0,0,1048576,64,734573232,612144360.0,536870912,8388608,7.016265405108037,13703643.369351633
BW_DMA_WR,Rand,HWarm,0,0,1572864.0,64,334174496,278478746.6666667,536870912,8388608,15.422962604542986,30122973.836998023
BW_DMA_WR,Rand,HWarm,0,0,2097152,64,622280912,518567426.6666667,536870912,8388608,8.282369996912262,16176503.900219264
BW_DMA_WR,Rand,HWarm,0,0,3145728,64,357962160,298301800.0,536870912,8388608,14.398060273186417,28121211.47106722
BW_DMA_WR,Rand,HWarm,0,0,4194304,64,329856592,274880493.3333333,536870912,8388608,15.624852982171113,30517290.980802957
BW_DMA_WR,Rand,HWarm,0,0,8388608,64,269819232,224849360.0,536870912,8388608,19.101532225842227,37307680.1285981
BW_DMA_WR,Rand,HWarm,0,0,16777216,64,341873936,284894946.6666667,536870912,8388608,15.075617683823664,29444565.788718093
BW_DMA_WR,Rand,HWarm,0,0,33554432,64,329735680,274779733.3333333,536870912,8388608,15.630582517487948,30528481.479468647
BW_DMA_WR,Rand,HWarm,0,0,67108864,64,413464976,344554146.6666667,536870912,8388608,12.465289817437885,24346269.17468337
